id,match_id,minute,second,period,event_type,outcome,team_name,player_name,x,y,is_shot,is_goal,qualifier_text,body_part,shot_zone,shot_distance,shot_angle,is_big_chance,is_header,is_right_foot,is_left_foot,is_penalty,is_volley,first_touch,from_corner,is_counter
11891,4,72,39.0,SecondHalf,Goal,Successful,Sunderland,Dan Ballard,90.7,54.2,1,1,zone center boxcentre head firsttouch goalmouthz 19.6 lowleft fromcorner goalmouthy 54.2,Head,Box,10.204410811016968,0.424194407903767,0,1,0,0,0,0,1,1,0
11919,4,77,17.0,SecondHalf,SavedShot,Successful,West Ham,El Hadji Malick Diouf,75.0,51.7,1,0,leftfoot lowleft blocked individualplay goalmouthy 54.6 outofboxcentre fromcorner blockedy 53.2 oppositerelatedevent 556 zone center blockedx 88.4 goalmouthz 19,Left foot,Box,25.057733337235433,0.06789547916306118,0,0,0,1,0,0,0,1,0
12049,4,84,5.0,SecondHalf,SavedShot,Successful,West Ham,Jarrod Bowen,91.1,43.4,1,0,sixyardblock blocked blockedx 96.5 goalmouthy 51.1 lowcentre head goalmouthz 19 zone center blockedy 46.0 fromcorner intentionalassist boxcentre firsttouch relatedeventid 811 assisted,Head,Box,11.080162453682712,0.6380859992688591,0,1,0,0,0,0,1,1,0
12060,4,84,29.0,SecondHalf,SavedShot,Successful,West Ham,Tomás Soucek,85.0,40.9,1,0,goalmouthy 48.1 regularplay zone center lowright oppositerelatedevent 611 boxcentre goalmouthz 14.6 firsttouch blockedy 48.7 leftfoot blockedx 97.5,Left foot,Box,17.5445148123281,0.5453070468848723,0,0,0,1,0,0,1,0,0
12083,4,86,43.0,SecondHalf,MissedShots,Successful,West Ham,Callum Wilson,88.7,56.4,1,0,setpiece goalmouthz 1.4 missright head blockedy 53.1 boxcentre firsttouch goalmouthy 40.5 blockedx 89.5 zone center,Head,Box,12.986531484580473,0.5153256934832361,0,1,0,0,0,0,1,0,0
12123,4,89,7.0,SecondHalf,SavedShot,Successful,West Ham,Niclas Füllkrug,88.1,52.8,1,0,boxcentre oppositerelatedevent 640 blockedx 98.6 firsttouch assisted highleft relatedeventid 858 regularplay goalmouthz 22.2 blockedy 50 head zone center intentionalassist goalmouthy 52.4,Head,Box,12.224974437601091,0.23109066719589674,0,1,0,0,0,0,1,0,0
12154,4,91,3.0,SecondHalf,Goal,Successful,Sunderland,Wilson Isidor,85.1,71.6,1,1,boxleft assisted rightfoot goalmouthz 13.3 zone center individualplay lowright relatedeventid 652 goalmouthy 47.3 fastbreak,Right foot,Box,26.240617370786076,0.9669388151200801,0,0,1,0,0,0,0,0,1
12202,4,95,41.0,SecondHalf,SavedShot,Successful,West Ham,Jarrod Bowen,79.9,50.7,1,0,assisted oppositerelatedevent 683 goalmouthy 50.9 individualplay blocked relatedeventid 900 blockedy 50.7 setpiece outofboxcentre lowcentre volley leftfoot zone center goalmouthz 19 blockedx 82.8,Left foot,Box,20.11218536111876,0.034811801465872844,0,0,0,1,0,1,0,0,0
12239,5,0,25.0,FirstHalf,SavedShot,Successful,Tottenham,Lucas Bergvall,97.7,41.2,1,0,zone center oppositerelatedevent 7 blockedy 44.6 rightfoot goalmouthz 2.5 blockedx 99.0 goalmouthy 48.5 lowcentre smallboxright regularplay,Right foot,SmallBox,9.09560333347931,1.3151514015169614,0,0,1,0,0,0,0,0,0
12245,5,0,57.0,FirstHalf,MissedShots,Successful,Tottenham,Brennan Johnson,81.1,48.3,1,0,highright individualplay goalmouthy 43.2 outofboxcentre zone center firsttouch fromcorner goalmouthz 90.3 rightfoot,Right foot,Box,18.97630100941699,0.08970568901706019,0,0,1,0,0,0,1,1,0
12355,5,9,30.0,FirstHalf,Goal,Successful,Tottenham,Richarlison,88.1,47.4,1,1,boxcentre assisted volley goalmouthy 54.0 relatedeventid 104 zone center rightfoot goalmouthz 10.1 intentionalassist firsttouch lowleft regularplay,Right foot,Box,12.180722474467602,0.21510707313656963,0,0,1,0,0,1,1,0,0
12378,5,11,40.0,FirstHalf,MissedShots,Successful,Tottenham,Richarlison,92.6,52.2,1,0,assisted zone center relatedeventid 120 goalmouthy 54.3 intentionalassist boxcentre firsttouch regularplay goalmouthz 94.4 head misshigh,Head,Box,7.720103626247519,0.28897540999256655,0,1,0,0,0,0,1,0,0
12394,5,13,2.0,FirstHalf,MissedShots,Successful,Burnley,Jaidon Anthony,89.1,50.4,1,0,goalmouthz 45.8 assisted relatedeventid 56 highleft setpiece goalmouthy 60.5 intentionalassist boxcentre head zone center firsttouch,Head,Box,10.907336980216579,0.03668078775665169,0,1,0,0,0,0,1,0,0
12425,5,14,57.0,FirstHalf,MissedShots,Successful,Burnley,Oliver Sonne,83.1,66.5,1,0,volley individualplay leftfoot goalmouthz 86.1 misshigh boxleft goalmouthy 55.6 zone center fromcorner firsttouch,Left foot,Box,23.619060099843097,0.7734226880017679,0,0,0,1,0,1,1,1,0
12526,5,22,14.0,FirstHalf,SavedShot,Successful,Burnley,Josh Laurent,74.3,39.9,1,0,regularplay blockedx 97.2 assisted zone center goalmouthz 20.9 oppositerelatedevent 222 blockedy 48.0 individualplay outofboxcentre relatedeventid 112 rightfoot goalmouthy 46.1 highright,Right foot,Box,27.613402542968153,0.37445399640907295,0,0,1,0,0,0,0,0,0
12542,5,23,1.0,FirstHalf,MissedShots,Successful,Burnley,Kyle Walker,70.4,37.9,1,0,rightfoot goalmouthz 86.1 goalmouthy 50.8 regularplay assisted zone center individualplay relatedeventid 122 outofboxcentre misshigh,Right foot,Box,31.97764844387404,0.3880555949052849,0,0,1,0,0,0,0,0,0
12548,5,23,36.0,FirstHalf,SavedShot,Successful,Burnley,Jaidon Anthony,79.1,65.0,1,0,goalmouthz 19 assisted lowright relatedeventid 126 goalmouthy 47.8 outofboxcentre blockedx 84.0 rightfoot blocked oppositerelatedevent 233 firsttouch regularplay zone center blockedy 61.0 intentionalassist,Right foot,Box,25.725668115716648,0.6225088585504022,0,0,1,0,0,0,1,0,0
12612,5,26,39.0,FirstHalf,SavedShot,Successful,Burnley,Lyle Foster,77.5,41.3,1,0,zone center lowcentre fastbreak blockedx 79.9 goalmouthy 50.5 goalmouthz 19 relatedeventid 153 blockedy 42.3 assisted individualplay outofboxcentre blocked oppositerelatedevent 273 rightfoot,Right foot,Box,24.12343259156955,0.3689595462058566,0,0,1,0,0,0,0,0,1
12624,5,28,12.0,FirstHalf,SavedShot,Successful,Burnley,Maxime Estève,92.0,50.5,1,0,goalmouthy 48.7 lowcentre relatedeventid 160 zone center oppositerelatedevent 279 firsttouch goalmouthz 12.7 blockedy 49.8 boxcentre blockedx 99.4 assisted fromcorner otherbodypart intentionalassist,Other,Box,8.0156097709407,0.06241880999595735,0,0,0,0,0,0,1,1,0
12651,5,29,22.0,FirstHalf,MissedShots,Successful,Burnley,Josh Laurent,86.6,70.2,1,0,zone center goalmouthy 41.5 assisted boxleft relatedeventid 168 individualplay goalmouthz 8.3 regularplay rightfoot,Right foot,Box,24.240462041801106,0.9850820487725497,0,0,1,0,0,0,0,0,0
12676,5,31,55.0,FirstHalf,MissedShots,Successful,Burnley,Hannibal Mejbri,78.4,78.2,1,0,directfreekick misshigh goalmouthy 49.2 rightfoot goalmouthz 66.7 outofboxcentre zone center,Right foot,Box,35.52182427747764,0.9171604298753749,0,0,1,0,0,0,0,0,0
12789,5,39,48.0,FirstHalf,MissedShots,Successful,Tottenham,Djed Spence,78.5,59.7,1,0,intentionalassist rightfoot regularplay assisted firsttouch highleft goalmouthz 91.7 individualplay outofboxcentre relatedeventid 404 zone center goalmouthy 56.3,Right foot,Box,23.58686074915439,0.4238204829554706,0,0,1,0,0,0,1,0,0
12829,5,42,5.0,FirstHalf,SavedShot,Successful,Burnley,Josh Laurent,78.4,41.2,1,0,outofboxcentre highcentre zone center goalmouthy 49.4 assisted regularplay individualplay blockedy 49.3 firsttouch relatedeventid 249 goalmouthz 31.0 blockedx 98.4 oppositerelatedevent 422 rightfoot,Right foot,Box,23.323807579381196,0.3868757177310281,0,0,1,0,0,0,1,0,0
12961,5,48,40.0,SecondHalf,MissedShots,Successful,Tottenham,Micky van de Ven,97.4,48.5,1,0,fromcorner goalmouthz 56.9 zone center firsttouch intentionalassist assisted relatedeventid 496 goalmouthy 53.6 head smallboxcentre,Head,SmallBox,3.001666203960722,0.5232783221319764,0,1,0,0,0,0,1,1,0
13017,5,51,41.0,SecondHalf,SavedShot,Successful,Tottenham,Richarlison,88.5,58.8,1,0,zone center lowright regularplay firsttouch oppositerelatedevent 332 boxcentre blockedy 53.8 assisted relatedeventid 535 goalmouthz 19 blockedx 93.2 rightfoot blocked goalmouthy 46.5 intentionalassist,Right foot,Box,14.480676779764126,0.6531693158265862,0,0,1,0,0,0,1,0,0
13021,5,51,43.0,SecondHalf,SavedShot,Successful,Tottenham,Richarlison,96.5,57.7,1,0,goalmouthy 50.3 oppositerelatedevent 333 blockedx 98.5 smallboxleft regularplay zone center leftfoot blockedy 54.5 bigchance goalmouthz 1.3 lowcentre,Left foot,SmallBox,8.458132181516204,1.1441688336680207,1,0,0,1,0,0,0,0,0
13023,5,51,49.0,SecondHalf,MissedShots,Successful,Tottenham,Mohammed Kudus,92.6,23.5,1,0,boxright missleft individualplay goalmouthy 60.5 goalmouthz 12.5 zone center regularplay leftfoot,Left foot,Box,27.513814711886102,1.2984876095941393,0,0,0,1,0,0,0,0,0
13100,5,57,48.0,SecondHalf,MissedShots,Successful,Burnley,Lyle Foster,90.5,46.3,1,0,leftfoot goalmouthz 37.5 boxcentre blockedy 56.7 individualplay zone center goalmouthy 77.0 assisted relatedeventid 376 missleft blockedx 94.3 regularplay keypass,Left foot,Box,10.195096860746347,0.3713991607852487,0,0,0,1,0,0,0,0,0
13101,5,57,49.0,SecondHalf,SavedShot,Successful,Burnley,Jaidon Anthony,92.7,53.2,1,0,goalmouthz 20.3 blockedy 51.3 zone center goalmouthy 48.1 relatedeventid 377 volley regularplay rightfoot oppositerelatedevent 585 highright boxcentre assisted blockedx 99.0,Right foot,Box,7.970570870395669,0.41312883227840186,0,0,1,0,0,1,0,0,0
13126,5,59,26.0,SecondHalf,Goal,Successful,Tottenham,Richarlison,88.6,54.3,1,1,regularplay assisted relatedeventid 609 firsttouch zone center lowleft rightfoot volley goalmouthy 52.8 intentionalassist boxcentre goalmouthz 12.7 individualplay,Right foot,Box,12.184005909387935,0.3606918974936811,0,0,1,0,0,1,1,0,0
13169,5,63,45.0,SecondHalf,MissedShots,Successful,Tottenham,Pedro Porro,76.7,32.2,1,0,missleft relatedeventid 633 individualplay goalmouthy 73.1 assisted goalmouthz 1.4 rightfoot outofboxcentre regularplay zone center,Right foot,Box,29.32115277406398,0.652368543487797,0,0,1,0,0,0,0,0,0
13195,5,65,39.0,SecondHalf,Goal,Successful,Tottenham,Brennan Johnson,90.5,61.1,1,1,boxcentre goalmouthz 1.3 assisted bigchance relatedeventid 654 intentionalassist zone center lowcentre goalmouthy 48.5 rightfoot regularplay,Right foot,Box,14.610270360263701,0.8629124450282402,1,0,1,0,0,0,0,0,0
13209,5,67,22.0,SecondHalf,MissedShots,Successful,Burnley,Lesley Ugochukwu,82.2,49.1,1,0,rightfoot goalmouthz 52.8 intentionalassist relatedeventid 428 goalmouthy 47.9 assisted outofboxcentre regularplay zone center,Right foot,Box,17.822738285684384,0.05051877672240465,0,0,1,0,0,0,0,0,0
13230,5,69,42.0,SecondHalf,MissedShots,Successful,Tottenham,Micky van de Ven,96.4,46.4,1,0,blockedx 99.5 relatedeventid 672 goalmouthz 27.8 assisted blockedy 59.4 firsttouch zone center fromcorner head smallboxcentre intentionalassist missleft goalmouthy 61.8,Head,SmallBox,5.091168824543139,0.7853981633974493,0,1,0,0,0,0,1,1,0
13265,5,72,41.0,SecondHalf,SavedShot,Successful,Burnley,Jaidon Anthony,84.9,46.6,1,0,goalmouthz 19 firsttouch zone center blockedy 48.4 volley lowleft fromcorner assisted blockedx 88.4 intentionalassist goalmouthy 54.3 boxcentre blocked rightfoot relatedeventid 454,Right foot,Box,15.478048972658014,0.2214720219241737,0,0,1,0,0,1,1,1,0
13296,5,74,47.0,SecondHalf,MissedShots,Successful,Tottenham,Dominic Solanke,86.2,47.2,1,0,relatedeventid 707 assisted leftfoot goalmouthz 5.6 zone center boxcentre goalmouthy 41.2 regularplay intentionalassist,Left foot,Box,14.081193131265541,0.20018106796588853,0,0,0,1,0,0,0,0,0
13417,5,83,26.0,SecondHalf,SavedShot,Successful,Tottenham,Djed Spence,96.1,66.9,1,0,rightfoot oppositerelatedevent 534 blockedy 54.7 intentionalassist individualplay goalmouthz 9.5 regularplay blockedx 99.5 lowcentre relatedeventid 773 goalmouthy 50.8 zone center deepboxleft assisted,Right foot,Box,17.34416328336424,1.3439974787410105,0,0,1,0,0,0,0,0,0
13425,5,84,22.0,SecondHalf,MissedShots,Successful,Tottenham,Mohammed Kudus,75.0,42.3,1,0,relatedeventid 779 goalmouthz 19.4 fromcorner zone center assisted missleft individualplay leftfoot outofboxcentre goalmouthy 59.7 firsttouch,Left foot,Box,26.158937287282907,0.2987799883522471,0,0,0,1,0,0,1,1,0
25590,6,17,43.0,FirstHalf,MissedShots,Successful,Man City,Erling Haaland,92.3,50.7,1,0,missright firsttouch assisted goalmouthy 32.6 head intentionalassist goalmouthz 26.4 relatedeventid 189 fromcorner bigchance boxcentre zone center,Head,Box,7.731752712031085,0.09065988720074544,1,1,0,0,0,0,1,1,0
25609,6,18,59.0,FirstHalf,MissedShots,Successful,Man City,Erling Haaland,95.5,45.8,1,0,relatedeventid 203 regularplay zone center smallboxcentre bigchance goalmouthy 44.5 intentionalassist goalmouthz 69.4 misshigh head assisted firsttouch,Head,SmallBox,6.15548535860496,0.7509290623979407,1,1,0,0,0,0,1,0,0
25726,6,25,43.0,FirstHalf,SavedShot,Successful,Wolves,Jørgen Strand Larsen,88.0,46.6,1,0,blockedx 91.1 zone center blocked goalmouthy 47.4 blockedy 46.8 boxcentre oppositerelatedevent 265 lowright assisted goalmouthz 12.5 intentionalassist firsttouch relatedeventid 166 regularplay rightfoot,Right foot,Box,12.472369462135092,0.27609701939543635,0,0,1,0,0,0,1,0,0
25753,6,28,30.0,FirstHalf,MissedShots,Successful,Wolves,Jean-Ricner Bellegarde,81.0,65.8,1,0,goalmouthy 28.9 regularplay relatedeventid 181 blockedy 41.0 outofboxcentre goalmouthz 8.3 missright assisted individualplay zone center rightfoot blockedx 89.8,Right foot,Box,24.711131095115817,0.6937020071375852,0,0,1,0,0,0,0,0,0
25807,6,32,1.0,FirstHalf,SavedShot,Successful,Man City,Nico González,81.6,40.0,1,0,goalmouthz 19 blockedx 82.7 zone center blockedy 40.8 blocked lowleft oppositerelatedevent 201 outofboxcentre regularplay rightfoot goalmouthy 53.8,Right foot,Box,20.941824180333484,0.4978223326170011,0,0,1,0,0,0,0,0,0
25809,6,32,4.0,FirstHalf,SavedShot,Successful,Man City,Rayan Aït-Nouri,75.8,49.0,1,0,lowcentre blockedx 87.2 zone center individualplay blockedy 49.1 goalmouthz 19 volley oppositerelatedevent 202 outofboxcentre firsttouch blocked regularplay goalmouthy 49.2 rightfoot,Right foot,Box,24.220652344641753,0.04129881836960612,0,0,1,0,0,1,1,0,0
25839,6,33,17.0,FirstHalf,SavedShot,Successful,Man City,Nico González,73.7,55.5,1,0,individualplay relatedeventid 340 blockedx 77.9 assisted regularplay rightfoot zone center oppositerelatedevent 209 goalmouthz 19 blockedy 54.5 lowcentre outofboxcentre blocked goalmouthy 49.3,Right foot,Box,26.868941177500833,0.20615445994119994,0,0,1,0,0,0,0,0,0
25850,6,33,46.0,FirstHalf,Goal,Successful,Man City,Erling Haaland,96.9,53.2,1,1,regularplay lowcentre bigchance goalmouthy 51.4 leftfoot relatedeventid 348 goalmouthz 9.5 assisted zone center firsttouch smallboxcentre intentionalassist,Left foot,SmallBox,4.45533388198909,0.8012698463892397,1,0,0,1,0,0,1,0,0
25894,6,36,46.0,FirstHalf,Goal,Successful,Man City,Tijjani Reijnders,84.3,65.0,1,1,goalmouthz 7.0 fastbreak assisted intentionalassist firsttouch boxleft lowright zone center goalmouthy 46.0 leftfoot relatedeventid 359,Left foot,Box,21.713820483738004,0.7626008106950469,0,0,0,1,0,0,1,0,1
25960,6,42,21.0,FirstHalf,MissedShots,Successful,Man City,Erling Haaland,93.3,46.9,1,0,intentionalassist fromcorner blockedy 64.3 goalmouthy 99.3 missleft goalmouthz 5.6 head zone center assisted blockedx 94.7 relatedeventid 403 boxcentre firsttouch,Head,Box,7.382411530116703,0.433353849082031,0,1,0,0,0,0,1,1,0
26122,6,45,59.0,SecondHalf,MissedShots,Successful,Wolves,Jørgen Strand Larsen,89.2,43.2,1,0,boxcentre firsttouch regularplay goalmouthy 43.5 zone center leftfoot goalmouthz 2.8,Left foot,Box,12.76244490683505,0.5619215622568152,0,0,0,1,0,0,1,0,0
26064,6,48,24.0,FirstHalf,MissedShots,Successful,Man City,Erling Haaland,91.4,48.3,1,0,goalmouthy 65.2 zone center blockedy 59.9 fromcorner firsttouch relatedeventid 471 missleft intentionalassist head goalmouthz 22.2 assisted boxcentre blockedx 96.9,Head,Box,8.766413177577242,0.19515842711667056,0,1,0,0,0,0,1,1,0
26216,6,51,59.0,SecondHalf,MissedShots,Successful,Man City,Rayan Aït-Nouri,80.9,61.3,1,0,zone center goalmouthz 83.3 outofboxcentre leftfoot goalmouthy 53.4 misshigh volley firsttouch regularplay,Left foot,Box,22.19234102117214,0.5342371988196797,0,0,0,1,0,1,1,0,0
26315,6,57,54.0,SecondHalf,SavedShot,Successful,Wolves,Jørgen Strand Larsen,89.9,37.0,1,0,zone center setpiece goalmouthz 29.1 intentionalassist rightfoot blockedx 98.4 assisted oppositerelatedevent 602 goalmouthy 48.7 blockedy 46.8 highcentre relatedeventid 464 boxcentre,Right foot,Box,16.46238135872207,0.9102859229444162,0,0,1,0,0,0,0,0,0
26361,6,60,4.0,SecondHalf,Goal,Successful,Man City,Erling Haaland,85.7,37.0,1,1,assisted firsttouch zone center relatedeventid 627 intentionalassist goalmouthy 52.4 goalmouthz 14.6 leftfoot boxcentre lowleft regularplay,Left foot,Box,19.325889371514055,0.737815060120465,0,0,0,1,0,0,1,0,0
26538,6,73,49.0,SecondHalf,SavedShot,Successful,Wolves,Marshall Munetsi,86.4,39.3,1,0,lowcentre oppositerelatedevent 731 regularplay individualplay goalmouthz 19 blockedx 88.1 goalmouthy 49.7 blocked zone center boxcentre blockedy 40.6 rightfoot,Right foot,Box,17.304623659588785,0.6666183771775777,0,0,1,0,0,0,0,0,0
26560,6,74,49.0,SecondHalf,SavedShot,Successful,Wolves,Jørgen Strand Larsen,88.4,67.7,1,0,relatedeventid 576 lowright rightfoot goalmouthy 46.8 blockedy 55.1 regularplay blockedx 97.7 boxleft oppositerelatedevent 740 intentionalassist assisted zone center goalmouthz 7.0,Right foot,Box,21.162466774929616,0.9906572570994406,0,0,1,0,0,0,0,0,0
26584,6,76,22.0,SecondHalf,MissedShots,Successful,Wolves,Emmanuel Agbadou,70.0,51.1,1,0,highright goalmouthy 37.5 regularplay goalmouthz 56.9 assisted outofboxcentre individualplay zone center relatedeventid 597 rightfoot,Right foot,Box,30.020159892978587,0.03665024781041169,0,0,1,0,0,0,0,0,0
26657,6,80,2.0,SecondHalf,Goal,Successful,Man City,Rayan Cherki,78.8,46.2,1,1,individualplay goalmouthz 1.3 regularplay outofboxcentre goalmouthy 54.2 zone center rightfoot lowleft,Right foot,Box,21.53787361834961,0.17736181059689474,0,0,1,0,0,0,0,0,0
26740,6,86,6.0,SecondHalf,MissedShots,Successful,Man City,Tijjani Reijnders,77.5,38.7,1,0,outofboxcentre relatedeventid 850 goalmouthy 60.7 regularplay missleft zone center individualplay assisted goalmouthz 2.8 rightfoot,Right foot,Box,25.17816514363189,0.46542380606719047,0,0,1,0,0,0,0,0,0
26744,6,86,48.0,SecondHalf,SavedShot,Successful,Wolves,Fer López,82.2,42.5,1,0,relatedeventid 672 blockedy 43.5 assisted firsttouch blockedx 83.8 zone center oppositerelatedevent 853 leftfoot intentionalassist regularplay blocked goalmouthz 19 outofboxcentre goalmouthy 53.4 lowleft,Left foot,Box,19.31553778697347,0.3987735757465252,0,0,0,1,0,0,1,0,0
26802,6,91,4.0,SecondHalf,SavedShot,Successful,Man City,Omar Marmoush,82.1,57.2,1,0,lowright blocked zone center outofboxcentre blockedx 88.9 goalmouthy 45.4 blockedy 52.7 rightfoot oppositerelatedevent 703 directfreekick goalmouthz 19,Right foot,Box,19.293781381574743,0.3824313025500686,0,0,1,0,0,0,0,0,0
26805,6,91,7.0,SecondHalf,MissedShots,Successful,Man City,Tijjani Reijnders,85.5,65.8,1,0,goalmouthz 58.3 rightfoot goalmouthy 38.8 highright setpiece zone center boxleft,Right foot,Box,21.4450460479804,0.8282761571043074,0,0,1,0,0,0,0,0,0
26832,6,92,47.0,SecondHalf,SavedShot,Successful,Wolves,Fer López,87.2,35.4,1,0,firsttouch leftfoot relatedeventid 719 blockedx 98.0 lowleft zone center assisted boxright regularplay blockedy 48.2 goalmouthz 3.2 goalmouthy 53.1 oppositerelatedevent 905,Left foot,Box,19.4164878389476,0.8509973352284872,0,0,0,1,0,0,1,0,0
26945,7,2,45.0,FirstHalf,SavedShot,Successful,Chelsea,Marc Cucurella,97.7,58.7,1,0,lowright smallboxleft savedoffline blockedy 47.7 zone center assisted sixyardblock firsttouch goalmouthy 46.6 blocked blockedx 99.8 head relatedeventid 42 fromcorner goalmouthz 19 oppositerelatedevent 11 intentionalassist,Head,SmallBox,8.998888820293317,1.3123413905868784,0,1,0,0,0,0,1,1,0
26981,7,4,27.0,FirstHalf,MissedShots,Successful,Crystal Palace,Eberechi Eze,57.0,88.2,1,0,rightfoot individualplay assisted goalmouthy 63.4 regularplay relatedeventid 31 missleft goalmouthz 13.9 zone left thirtyfiveplusleft,Right foot,Unknown,57.517301744779374,0.7263535737246929,0,0,1,0,0,0,0,0,0
27012,7,8,38.0,FirstHalf,MissedShots,Successful,Crystal Palace,Chris Richards,89.8,46.4,1,0,blockedx 98.2 firsttouch goalmouthy 59.3 setpiece zone center missleft goalmouthz 9.7 blockedy 55.1 head boxcentre,Head,Box,10.81665382639197,0.33929261445404474,0,1,0,0,0,0,1,0,0
