id,date,time,home_team,away_team,fthg,ftag,ftr,hthg,htag,htr,referee,hs,as_,hst,ast,hf,af,hc,ac,hy,ay,hr,ar,b365h,b365d,b365a,bwh,bwd,bwa,maxh,maxd,maxa,avgh,avgd,avga,total_goals,goal_diff,implied_prob_h,implied_prob_d,implied_prob_a,kickoff,home_win,home_goals_for_last5,home_goals_against_last5,home_points_last5,home_pass_accuracy_last5,home_progressive_passes_last5,home_progressive_pass_rate_last5,home_shots_last5,home_shots_on_target_last5,home_shot_accuracy_last5,home_conversion_rate_last5,home_big_chances_last5,home_big_chance_rate_last5,home_assisted_shot_rate_last5,home_touches_last5,home_touches_per_shot_last5,home_avg_shot_distance_last5,home_avg_shot_angle_last5,home_avg_score_diff_before_shot_last5,away_goals_for_last5,away_goals_against_last5,away_points_last5,away_pass_accuracy_last5,away_progressive_passes_last5,away_progressive_pass_rate_last5,away_shots_last5,away_shots_on_target_last5,away_shot_accuracy_last5,away_conversion_rate_last5,away_big_chances_last5,away_big_chance_rate_last5,away_assisted_shot_rate_last5,away_touches_last5,away_touches_per_shot_last5,away_avg_shot_distance_last5,away_avg_shot_angle_last5,away_avg_score_diff_before_shot_last5,ref_avg_yellows_last10,ref_avg_fouls_last10,ref_avg_goals_last10,ref_home_win_rate_last10,b365_home_prob,b365_draw_prob,b365_away_prob,bw_home_prob,bw_draw_prob,bw_away_prob,max_home_prob,max_draw_prob,max_away_prob,avg_home_prob,avg_draw_prob,avg_away_prob,odds_gap_home_away,implied_prob_sum_b365,market_favorite_strength,market_entropy_b365,home_odds_dispersion,away_odds_dispersion,goals_for_diff_last5,goals_against_diff_last5,points_diff_last5,pass_accuracy_diff_last5,progressive_pass_rate_diff_last5,shots_diff_last5,shots_on_target_diff_last5,shot_accuracy_diff_last5,conversion_rate_diff_last5,big_chances_diff_last5,big_chance_rate_diff_last5,assisted_shot_rate_diff_last5,touches_per_shot_diff_last5,avg_shot_distance_diff_last5,avg_shot_angle_diff_last5,avg_score_diff_before_shot_diff_last5,result_code
264,21/02/2026,15:00,Chelsea,Burnley,1,1,D,1,0,H,L Smith,12,12,2,4,13,11,9,5,2,2,1,0,1.22,6.5,12.0,1.23,7.0,11.0,1.23,7.0,15.0,1.2,6.7,12.88,2.0,0,0.82,0.154,0.083,2026-02-21 15:00:00,0,2.6,1.2,2.6,0.8705955254297983,79.2,0.12264248604607823,12.8,8.8,0.6919799498746867,0.23057644110275688,4.6,0.3697744360902255,0.6769924812030075,825.8,71.43233082706766,14.873743311911346,0.5464902558055591,0.6148872180451127,1.2,2.0,1.0,0.7524179614923554,79.6,0.20149179435493672,9.6,6.0,0.5857142857142857,0.15634920634920638,1.2,0.11388888888888889,0.644047619047619,589.2,70.05634920634921,18.15926671484676,0.4193479315387451,-0.7523809523809524,,,,,0.819672131147541,0.15384615384615385,0.08333333333333333,0.8130081300813008,0.14285714285714285,0.09090909090909091,0.8130081300813008,0.14285714285714285,0.06666666666666667,0.8333333333333334,0.14925373134328357,0.07763975155279502,10.78,1.0568516183270282,0.7755791985681615,0.6779338773754258,0.014142135623730965,1.7030169308220828,1.4000000000000001,-0.8,1.6,0.11817756393744294,-0.07884930830885849,3.200000000000001,2.8000000000000007,0.10626566416040095,0.0742272347535505,3.3999999999999995,0.2558855472013366,0.0329448621553885,1.3759816207184485,-3.2855234029354126,0.127142324266814,1.367268170426065,1
265,21/02/2026,17:30,West Ham,Bournemouth,0,0,D,0,0,D,S Barrott,20,10,3,5,10,11,9,5,1,1,0,0,2.5,3.7,2.63,2.4,3.7,2.7,2.5,3.75,2.8,2.41,3.65,2.71,0.0,0,0.4,0.27,0.38,2026-02-21 17:30:00,0,2.0,1.2,2.0,0.7429997679325517,79.0,0.21005033926218783,10.8,7.4,0.7091222502987209,0.20128498952028365,3.0,0.2805351511233864,0.7220289514407161,549.6,59.77429237429237,16.620500400862902,0.4917145858456286,1.1235176588117766,1.8,1.0,2.2,0.7572310178330671,86.4,0.21574033092199824,12.6,8.4,0.6653535353535354,0.158989898989899,2.8,0.228989898989899,0.7575757575757576,578.2,49.54111111111111,16.920468614223115,0.4986007293147221,0.32979797979797976,3.0,17.6,2.7,0.4,0.4,0.27027027027027023,0.3802281368821293,0.4166666666666667,0.27027027027027023,0.37037037037037035,0.4,0.26666666666666666,0.35714285714285715,0.41493775933609955,0.273972602739726,0.36900369003690037,0.1299999999999999,1.0504984071523995,0.3807716387541087,1.0847676980391516,0.05499999999999999,0.06976149845485445,0.19999999999999996,0.19999999999999996,-0.20000000000000018,-0.014231249900515386,-0.005689991659810406,-1.799999999999999,-1.0,0.04376871494518553,0.04229509053038466,0.20000000000000018,0.0515452521334874,-0.035546806135041464,10.233181263181265,-0.29996821336021284,-0.0068861434690934975,0.7937196790137968,1
266,21/02/2026,20:00,Man City,Newcastle,2,1,H,2,1,H,T Bramall,15,13,7,7,12,13,5,5,2,5,0,0,1.45,5.0,5.5,1.47,5.0,5.5,1.48,5.0,6.1,1.46,4.92,5.82,3.0,1,0.69,0.2,0.182,2026-02-21 20:00:00,1,1.8,1.0,2.0,0.8780434177803806,69.2,0.11399387287234224,12.6,7.2,0.5636042388983565,0.13271356094885506,1.6,0.11091183326477445,0.8595475113122172,786.2,69.68673600908895,16.3227017313647,0.46964255296267216,0.4973120996650408,1.0,2.0,0.8,0.811442596274424,83.0,0.17561259433691476,14.4,8.8,0.605,0.06904761904761905,2.2,0.1310714285714286,0.6627380952380952,655.8,49.94452380952381,15.81720283256177,0.5378289336379141,-0.38428571428571423,3.7,20.3,2.7,0.4,0.6896551724137931,0.2,0.18181818181818182,0.6802721088435374,0.2,0.18181818181818182,0.6756756756756757,0.2,0.1639344262295082,0.684931506849315,0.2032520325203252,0.1718213058419244,4.05,1.071473354231975,0.6436512580456407,0.8978863664872561,0.012909944487358068,0.2891366458960191,0.8,-1.0,1.2,0.06660082150595659,-0.06161872146457252,-1.8000000000000007,-1.6000000000000005,-0.04139576110164345,0.063665941901236,-0.6000000000000001,-0.020159595306654135,0.19680941607412195,19.742212199565138,0.5054988988029283,-0.06818638067524191,0.881597813950755,0
267,22/02/2026,14:00,Crystal Palace,Wolves,1,0,H,0,0,D,T Kirk,14,12,3,7,19,13,7,3,5,1,0,1,1.65,4.0,5.0,1.61,4.0,5.25,1.65,4.2,5.5,1.62,3.99,5.26,1.0,1,0.606,0.25,0.2,2026-02-22 14:00:00,1,1.2,1.8,0.8,0.7573820849540743,90.2,0.19378132199001435,12.4,7.8,0.6235431235431236,0.11884781884781885,2.6,0.22910422910422906,0.707059607059607,636.4,59.14039294039293,13.840028811735081,0.5795362846401296,-0.29527139527139523,0.6,1.8,0.4,0.7643656981971457,77.6,0.1930898519429185,10.2,5.6,0.5197249809014515,0.09818181818181818,1.4,0.12342245989304815,0.7114132925897632,568.8,64.71773873185639,18.556287742987013,0.4329154419258077,-1.1619251336898395,2.0,22.5,1.5,0.0,0.6060606060606061,0.25,0.2,0.6211180124223602,0.25,0.19047619047619047,0.6060606060606061,0.23809523809523808,0.18181818181818182,0.6172839506172839,0.2506265664160401,0.19011406844106465,3.35,1.0560606060606061,0.5738880918220947,0.9749106965306967,0.020615528128088194,0.20418537329266923,0.6,0.0,0.4,-0.006983613243071396,0.0006914700470958546,2.200000000000001,2.2,0.1038181426416721,0.020666000666000675,1.2000000000000002,0.10568176921118091,-0.004353685530156137,-5.577345791463458,-4.716258931251932,0.1466208427143219,0.8666537384184443,0
268,22/02/2026,14:00,Nottingham Forest,Liverpool,0,1,A,0,0,D,A Taylor,18,10,2,4,13,9,7,2,2,0,0,0,4.1,3.9,1.8,4.0,3.8,1.83,4.4,4.0,1.83,4.08,3.88,1.8,1.0,-1,0.244,0.256,0.556,2026-02-22 14:00:00,0,0.8,0.8,1.2,0.751725791620773,84.4,0.22446039938508786,14.6,8.2,0.5653174603174603,0.09186507936507936,1.6,0.09865079365079366,0.6731746031746032,557.4,54.055396825396826,18.159455105840003,0.4190323489447542,-0.1713492063492062,1.8,1.4,1.4,0.8244402739840482,98.0,0.1784537115790269,20.2,13.4,0.6429679697966144,0.10390923760808671,3.4,0.16975459749117033,0.7971049506759226,730.2,38.527336956521744,18.39215928839922,0.4134469838423721,-0.023839666301303096,4.4,20.9,3.1,0.4,0.24390243902439027,0.25641025641025644,0.5555555555555556,0.25,0.2631578947368421,0.5464480874316939,0.22727272727272727,0.25,0.5464480874316939,0.24509803921568626,0.2577319587628866,0.5555555555555556,-2.3,1.0558682509902022,0.5261599210266535,1.0200706968316464,0.1754042948923051,0.01732050807568879,-1.0,-0.5999999999999999,-0.19999999999999996,-0.07271448236327516,0.04600668780606096,-5.6,-5.200000000000001,-0.07765050947915408,-0.01204415824300735,-1.7999999999999998,-0.07110380384037668,-0.12393034750131937,15.528059868875083,-0.23270418255921754,0.005585365102382112,-0.1475095400479031,2
269,22/02/2026,14:00,Sunderland,Fulham,1,3,A,0,0,D,C Pawson,12,12,2,4,6,13,6,4,1,1,0,0,2.7,3.25,2.7,2.6,3.3,2.7,2.7,3.4,2.75,2.65,3.27,2.67,4.0,-2,0.37,0.308,0.37,2026-02-22 14:00:00,0,1.2,1.6,1.2,0.7967739158043505,79.6,0.17567484023491625,10.0,5.6,0.5778821178821179,0.0879120879120879,2.2,0.23680319680319678,0.7313286713286713,605.8,69.82143856143855,16.945586315186517,0.43429062861341866,-0.5971628371628371,1.0,2.0,0.6,0.835975485956781,74.2,0.13634209639260148,12.4,6.6,0.5202380952380953,0.07619047619047618,1.8,0.13333333333333333,0.6607142857142858,688.8,57.779761904761905,16.52216556606566,0.4993298560778202,-0.9952380952380953,2.2,19.0,3.8,0.2,0.37037037037037035,0.3076923076923077,0.37037037037037035,0.3846153846153846,0.30303030303030304,0.37037037037037035,0.37037037037037035,0.29411764705882354,0.36363636363636365,0.37735849056603776,0.3058103975535168,0.37453183520599254,0.0,1.0484330484330484,0.3532608695652174,1.0949603032562485,0.04787135538781696,0.033166247903554005,0.19999999999999996,-0.3999999999999999,0.6,-0.03920157015243042,0.03933274384231478,-2.4000000000000004,-1.0,0.057644022644022574,0.011721611721611722,0.40000000000000013,0.10346986346986345,0.07061438561438549,12.04167665667665,0.4234207491208579,-0.06503922746440155,0.3980752580752581,2
270,22/02/2026,16:30,Tottenham,Arsenal,1,4,A,1,1,D,P Bankes,6,20,5,7,17,11,2,5,2,1,0,0,6.0,4.0,1.57,5.5,4.0,1.58,6.1,4.2,1.6,5.83,3.98,1.56,5.0,-3,0.167,0.25,0.637,2026-02-22 16:30:00,0,1.2,2.0,0.4,0.8138484265508217,77.6,0.1657571421212289,14.8,9.6,0.6972222222222222,0.07757936507936508,2.4,0.15992063492063494,0.7573412698412698,661.6,48.91230158730159,17.378575805533742,0.4690498228084743,-0.6251984126984127,2.4,1.2,1.6,0.8004883522644561,78.2,0.1637768076297182,12.6,8.4,0.6678571428571428,0.17273809523809525,2.4,0.1944047619047619,0.8508333333333333,629.6,55.96678571428572,15.084157187474787,0.5288067888441375,0.5094047619047618,4.0,20.4,3.1,0.8,0.16666666666666666,0.25,0.6369426751592356,0.18181818181818182,0.25,0.6329113924050632,0.1639344262295082,0.23809523809523808,0.625,0.17152658662092624,0.25125628140703515,0.641025641025641,-4.43,1.0536093418259023,0.6045340050377834,0.937283632522684,0.26310644233845726,0.017078251276599347,-1.2,0.8,-1.2000000000000002,0.013360074286365542,0.0019803344915107213,2.200000000000001,1.1999999999999993,0.029365079365079372,-0.09515873015873016,0.0,-0.03448412698412698,-0.09349206349206352,-7.0544841269841285,2.2944186180589554,-0.05975696603566316,-1.1346031746031744,2
271,23/02/2026,20:00,Everton,Man United,0,1,A,0,0,D,D England,12,11,4,3,12,7,10,1,2,3,0,0,3.7,3.75,1.91,3.5,3.75,1.98,3.7,3.9,2.0,3.57,3.73,1.94,1.0,-1,0.27,0.267,0.524,2026-02-23 20:00:00,0,1.2,1.0,1.6,0.7882796944742675,88.6,0.2014194729740521,11.8,7.4,0.6582656395891691,0.10682306255835668,2.2,0.1839239028944911,0.650282446311858,618.0,58.534390756302514,15.154351141269553,0.5233923309698456,-0.18571428571428564,2.2,1.0,2.6,0.8321573202115353,80.6,0.17370624624318792,13.4,8.6,0.6250667207188947,0.19485828181480355,3.0,0.23991757035235292,0.7916421742508699,651.4,52.871463801898585,16.54878486851633,0.4921354319611549,0.586034255599473,3.6,22.3,3.0,0.4,0.27027027027027023,0.26666666666666666,0.5235602094240838,0.2857142857142857,0.26666666666666666,0.5050505050505051,0.27027027027027023,0.25641025641025644,0.5,0.2801120448179272,0.2680965147453083,0.5154639175257733,-1.7900000000000003,1.0604971463610207,0.49369318080734403,1.0440013678566098,0.09945685831890475,0.040311288741492785,-1.0000000000000002,0.0,-1.0,-0.043877625737267834,0.027713226730864182,-1.5999999999999996,-1.1999999999999993,0.033198918870274374,-0.08803521925644688,-0.7999999999999998,-0.05599366745786183,-0.14135972793901186,5.662926954403929,-1.394433727246776,0.03125689900869072,-0.7717485413137586,2
272,27/02/2026,20:00,Wolves,Aston Villa,2,0,H,0,0,D,C Pawson,9,14,2,5,13,19,0,5,3,3,0,0,4.1,3.7,1.85,4.2,3.7,1.83,4.35,3.7,1.9,4.17,3.64,1.84,2.0,2,0.244,0.27,0.541,2026-02-27 20:00:00,1,0.6,1.6,0.4,0.7531323324068178,83.0,0.2172638214333437,10.4,6.4,0.5773007384772091,0.09818181818181818,1.6,0.13857397504456329,0.7174738986503693,563.8,63.470769034886686,18.037511712810502,0.4624754497329441,-0.8482887700534759,1.0,0.6,1.6,0.8061610520617328,88.4,0.1886645057778344,15.8,9.4,0.640542328042328,0.06964285714285715,1.4,0.09186507936507936,0.7931746031746032,659.0,47.90698412698413,17.466473384642917,0.44366978595969886,-0.16558201058201066,2.3,19.1,3.9,0.1,0.24390243902439027,0.27027027027027023,0.5405405405405405,0.23809523809523808,0.27027027027027023,0.5464480874316939,0.2298850574712644,0.27027027027027023,0.5263157894736842,0.23980815347721823,0.2747252747252747,0.5434782608695652,-2.2499999999999996,1.054713249835201,0.5125,1.0301025916189415,0.10535653752852735,0.03109126351029597,-0.4,1.0,-1.2000000000000002,-0.05302871965491507,0.0285993156555093,-5.4,-3.0,-0.06324158956511894,0.02853896103896103,0.20000000000000018,0.04670889567948393,-0.07570070452423394,15.563784907902559,0.5710383281675853,0.018805663773245218,-0.6827067594714653,0
273,28/02/2026,12:30,Bournemouth,Sunderland,1,1,D,0,1,A,J Gillett,21,8,5,4,15,12,7,3,4,2,0,0,1.8,3.75,4.33,1.75,3.9,4.33,1.8,4.0,4.5,1.77,3.8,4.34,2.0,0,0.556,0.267,0.231,2026-02-28 12:30:00,0,1.6,0.8,2.2,0.7790140452986234,87.6,0.19661748941928506,12.4,8.8,0.7180808080808081,0.1408080808080808,2.6,0.21080808080808078,0.7703030303030303,614.6,54.08474747474747,17.717746615932963,0.4855972141182403,0.22070707070707068,1.0,2.0,0.6,0.8008949597185813,83.0,0.18780609051469602,9.8,5.4,0.5714718614718615,0.07380952380952381,2.2,0.24064935064935064,0.7403030303030304,589.8,69.33554112554114,17.73353384864638,0.4030904908705927,-0.842034632034632,3.8,20.6,2.5,0.1,0.5555555555555556,0.26666666666666666,0.23094688221709006,0.5714285714285714,0.25641025641025644,0.23094688221709006,0.5555555555555556,0.25,0.2222222222222222,0.5649717514124294,0.2631578947368421,0.2304147465437788,2.5300000000000002,1.0531691044393123,0.5275084060230983,1.0179208607402204,0.024494897427831803,0.0834665601703261,0.6000000000000001,-1.2,1.6,-0.021880914419957875,0.00881139890458904,2.5999999999999996,3.4000000000000004,0.14660894660894663,0.06699855699855699,0.3999999999999999,-0.029841269841269863,0.029999999999999916,-15.250793650793668,-0.015787232713417865,0.08250672324764763,1.0627417027417028,1
274,28/02/2026,15:00,Burnley,Brentford,3,4,A,1,3,A,S Barrott,12,16,3,7,9,9,4,8,2,2,0,0,4.5,3.9,1.73,4.33,3.8,1.75,4.9,4.0,1.76,4.58,3.81,1.73,7.0,-1,0.222,0.256,0.578,2026-02-28 15:00:00,0,1.2,2.0,1.0,0.7745728436472374,74.4,0.17980829267143505,10.6,6.6,0.6,0.14444444444444443,1.4,0.13055555555555556,0.7083333333333333,587.0,64.27777777777777,17.765902850518664,0.4450078999359602,-0.8333333333333334,1.0,1.4,1.4,0.7474219765632887,90.8,0.22339602377502357,10.4,5.4,0.5231235431235431,0.10454545454545454,3.0,0.2955477855477856,0.6985314685314685,577.2,58.16832167832168,14.956767640629142,0.5165554346712435,-0.5097902097902098,2.6,17.9,2.3,0.4,0.2222222222222222,0.25641025641025644,0.5780346820809249,0.23094688221709006,0.2631578947368421,0.5714285714285714,0.2040816326530612,0.25,0.5681818181818182,0.2183406113537118,0.26246719160104987,0.5780346820809249,-2.77,1.0566671607134035,0.5470357209650272,1.0015303204030102,0.2389386253134196,0.015000000000000013,0.19999999999999996,0.6000000000000001,-0.3999999999999999,0.02715086708394876,-0.04358773110358852,0.1999999999999993,1.1999999999999993,0.07687645687645683,0.03989898989898989,-1.6,-0.16499222999223004,0.009801864801864735,6.109456099456089,2.809135209889522,-0.07154753473528336,-0.32354312354312353,2
275,28/02/2026,15:00,Liverpool,West Ham,5,2,H,3,0,H,T Robinson,18,11,7,4,12,11,10,5,2,2,0,0,1.42,4.75,6.5,1.42,5.5,6.0,1.44,5.5,7.0,1.41,5.02,6.68,7.0,3,0.704,0.211,0.154,2026-02-28 15:00:00,1,1.8,1.2,1.8,0.8197579546070722,98.2,0.19239657533105098,15.8,10.2,0.6529679697966143,0.11765923760808672,3.4,0.22475459749117035,0.8008549506759225,677.8,46.22608695652174,17.170017198050935,0.48676839978938313,-0.061339666301303095,1.6,1.0,1.6,0.7384786715358779,82.0,0.21318246122091894,11.4,7.4,0.6914751914751915,0.17775557775557776,2.6,0.2517116217116217,0.7408524808524809,551.0,58.88429237429237,16.857923545919732,0.48486022366734377,0.9941058941058941,4.428571428571429,23.0,1.5714285714285714,0.42857142857142855,0.7042253521126761,0.21052631578947367,0.15384615384615385,0.7042253521126761,0.18181818181818182,0.16666666666666666,0.6944444444444444,0.18181818181818182,0.14285714285714285,0.7092198581560284,0.19920318725099603,0.14970059880239522,5.08,1.0685978217483036,0.6590181430096052,0.8738929433787768,0.012583057392117928,0.41805103356727474,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.08127928307119436,-0.02078588588986796,4.4,2.799999999999999,-0.03850722167857723,-0.060096340147491045,0.7999999999999998,-0.026957024220451348,0.060002469823441595,-12.658205417770631,0.3120936521312032,0.0019081761220393623,-1.0554455604071973,0
276,28/02/2026,15:00,Newcastle,Everton,2,3,A,1,2,A,S Attwell,17,9,7,5,15,7,7,2,2,3,0,0,1.7,4.0,4.75,1.68,4.0,4.6,1.73,4.0,4.8,1.69,3.92,4.67,5.0,-1,0.588,0.25,0.211,2026-02-28 15:00:00,0,1.2,2.4,0.6,0.7944191567746618,87.4,0.1974336350360774,14.6,9.6,0.6588461538461539,0.08443223443223444,2.2,0.1310714285714286,0.6832509157509158,603.6,44.8893956043956,16.51558842647359,0.5072272499593177,-0.5842857142857143,1.0,1.2,1.0,0.7822167893377688,89.2,0.18513148830767828,12.4,8.0,0.6693767507002801,0.08460084033613445,2.0,0.16170168067226892,0.6280602240896359,644.4,58.08439075630251,15.719737541900184,0.5330527088906204,-0.269047619047619,4.2,19.7,3.0,0.3,0.5882352941176471,0.25,0.21052631578947367,0.5952380952380952,0.25,0.2173913043478261,0.5780346820809249,0.25,0.20833333333333334,0.591715976331361,0.25510204081632654,0.21413276231263384,3.05,1.0487616099071206,0.5608856088560886,0.9884704811171108,0.021602468994692887,0.08812869377601533,0.19999999999999996,1.2,-0.4,0.012202367436892958,0.012302146728399105,2.1999999999999993,1.5999999999999996,-0.010530596854126273,-0.00016860590390001262,0.20000000000000018,-0.030630252100840333,0.05519069166127988,-13.194995151906909,0.795850884573408,-0.025825458931302725,-0.3152380952380953,2
277,28/02/2026,17:30,Leeds,Man City,0,1,A,0,1,A,P Bankes,14,14,2,5,10,8,5,3,0,3,0,0,4.75,4.33,1.62,4.75,4.2,1.63,5.25,4.75,1.63,5.0,4.25,1.6,1.0,-1,0.211,0.231,0.617,2026-02-28 17:30:00,0,1.4,1.8,1.2,0.7635322814461935,83.0,0.20698959147128057,9.8,6.4,0.7047619047619047,0.17142857142857143,3.0,0.2857142857142857,0.6333333333333333,575.2,89.92142857142856,15.862256631251736,0.5004780226823303,0.05238095238095235,2.2,0.8,2.6,0.8701212841075161,72.4,0.12738510560984126,14.2,8.2,0.5693185246126423,0.15938022761552176,2.4,0.16424516659810778,0.8195475113122171,751.0,54.69245029480324,16.35915239652008,0.4689388681772934,0.714454956807898,3.8,21.1,3.4,0.8,0.21052631578947367,0.23094688221709006,0.6172839506172839,0.21052631578947367,0.23809523809523808,0.6134969325153374,0.19047619047619047,0.21052631578947367,0.6134969325153374,0.2,0.23529411764705882,0.625,-3.13,1.0587571486238476,0.5830269494941478,0.9678736257694645,0.23935677693908453,0.014142135623730859,-0.8000000000000003,1.0,-1.4000000000000001,-0.10658900266132265,0.07960448586143931,-4.399999999999999,-1.799999999999999,0.13544338014926238,0.012048343813049672,0.6000000000000001,0.12146911911617791,-0.18621417797888384,35.22897827662533,-0.496895765268345,0.031539154505036915,-0.6620740044269456,2
278,01/03/2026,14:00,Brighton,Nottingham Forest,2,1,H,2,1,H,A Madley,14,13,7,4,12,13,4,4,3,1,0,0,2.0,3.6,3.5,2.05,3.6,3.4,2.1,3.65,3.6,2.05,3.54,3.42,3.0,1,0.5,0.278,0.286,2026-03-01 14:00:00,1,0.8,1.0,0.8,0.8015850902783652,90.6,0.1773994559451093,10.4,6.6,0.6358641358641358,0.08993006993006993,1.8,0.16283716283716285,0.6836563436563436,666.4,67.5446953046953,15.404731558628058,0.511870981051254,0.2267732267732267,0.8,1.0,1.0,0.7551034391311537,83.4,0.2130631652410726,17.0,9.6,0.5764285714285714,0.09186507936507936,1.8,0.10976190476190477,0.6620634920634921,577.4,43.455396825396825,18.331827484854607,0.41526061345990006,-0.16023809523809512,3.6,21.7,2.9,0.2,0.5,0.2777777777777778,0.2857142857142857,0.48780487804878053,0.2777777777777778,0.29411764705882354,0.47619047619047616,0.273972602739726,0.2777777777777778,0.48780487804878053,0.2824858757062147,0.29239766081871343,1.5,1.0634920634920635,0.4701492537313433,1.058575981300046,0.04082482904638634,0.09092121131323912,0.0,0.0,-0.19999999999999996,0.04648165114721148,-0.0356637092959633,-6.6,-3.0,0.059435564435564414,-0.0019350094350094327,0.0,0.05307525807525808,0.021592851592851514,24.08929847929847,-2.9270959262265492,0.09661036759135389,0.3870113220113218,0
279,01/03/2026,14:00,Fulham,Tottenham,2,1,H,2,0,H,T Bramall,18,13,4,1,11,14,5,8,3,3,0,0,2.1,3.6,3.3,2.1,3.6,3.3,2.1,3.75,3.5,2.08,3.57,3.3,3.0,1,0.476,0.278,0.303,2026-03-01 14:00:00,1,1.6,2.0,1.2,0.8286088937502779,74.6,0.14637436246358682,13.2,7.4,0.5619047619047619,0.1261904761904762,2.4,0.18333333333333332,0.6857142857142857,668.6,50.721428571428575,16.10629230701832,0.5168465989155654,-0.8452380952380952,1.2,2.4,0.4,0.7986469613493564,76.6,0.17729560365969044,11.8,8.8,0.8019841269841269,0.10138888888888889,1.8,0.13134920634920635,0.7192460317460319,626.8,60.58849206349206,16.915766679811373,0.4963769712739074,-0.7871031746031746,4.4,21.1,2.9,0.4,0.47619047619047616,0.2777777777777778,0.30303030303030304,0.47619047619047616,0.2777777777777778,0.30303030303030304,0.47619047619047616,0.26666666666666666,0.2857142857142857,0.4807692307692307,0.2801120448179272,0.30303030303030304,1.1999999999999997,1.056998556998557,0.45051194539249145,1.068597583873815,0.010000000000000009,0.10000000000000009,0.40000000000000013,-0.3999999999999999,0.7999999999999999,0.029961932400921487,-0.03092124119610362,1.3999999999999986,-1.4000000000000004,-0.240079365079365,0.024801587301587297,0.5999999999999999,0.051984126984126966,-0.033531746031746135,-9.867063492063487,-0.8094743727930513,0.020469627641657995,-0.05813492063492065,0
280,01/03/2026,14:00,Man United,Crystal Palace,2,1,H,0,1,A,C Kavanagh,20,8,11,3,13,12,7,1,2,2,0,1,1.53,4.5,5.5,1.57,4.4,5.25,1.57,4.5,6.0,1.53,4.31,5.61,3.0,1,0.654,0.222,0.182,2026-03-01 14:00:00,1,2.0,1.0,2.6,0.8371065316205323,83.8,0.16358421089337705,13.4,8.2,0.5887030843552582,0.17667646363298536,2.2,0.16719029762508025,0.7734603560690517,691.6,56.526009256444034,17.75253947712323,0.46098808286781995,0.5678524374176547,1.2,1.4,1.4,0.7651900559685672,90.0,0.1828392930045071,14.0,8.4,0.5902097902097903,0.0998001998001998,3.2,0.23386613386613386,0.6880119880119879,660.6,51.11658341658341,14.661227072785849,0.5765516761559475,-0.2190809190809191,3.9,22.4,1.9,0.4,0.6535947712418301,0.2222222222222222,0.18181818181818182,0.6369426751592356,0.22727272727272727,0.19047619047619047,0.6369426751592356,0.2222222222222222,0.16666666666666666,0.6535947712418301,0.2320185614849188,0.17825311942959002,3.9699999999999998,1.0576351752822342,0.6179775280898876,0.9279300398616525,0.023094010767585053,0.31208973068654466,0.8,-0.3999999999999999,1.2000000000000002,0.07191647565196513,-0.019255082111130056,-0.5999999999999996,-0.20000000000000107,-0.0015067058545320533,0.07687626383278556,-1.0,-0.06667583624105361,0.0854483680570638,5.409425839860624,3.09131240433738,-0.11556359328812754,0.7869333564985738,0
281,01/03/2026,16:30,Arsenal,Chelsea,2,1,H,1,1,D,D England,12,9,5,3,11,14,5,10,1,3,0,1,1.6,3.8,5.5,1.63,4.0,5.25,1.63,4.0,5.5,1.6,3.98,5.28,3.0,1,0.625,0.263,0.182,2026-03-01 16:30:00,1,2.8,0.8,2.2,0.7944125214016071,84.0,0.1736878701979816,13.6,9.2,0.6745238095238095,0.19940476190476192,3.4,0.24107142857142855,0.8074999999999999,645.2,54.66011904761905,15.357532472092615,0.5123890863828358,1.0327380952380953,2.4,1.4,2.2,0.8777550812451109,78.6,0.11310261037528498,14.0,9.4,0.6753132832080201,0.1805764411027569,4.8,0.3531077694235588,0.6436591478696742,850.6,63.065664160401,15.124346244322647,0.5629852759602925,0.5815538847117794,3.9,22.5,2.7,0.4,0.625,0.2631578947368421,0.18181818181818182,0.6134969325153374,0.25,0.19047619047619047,0.6134969325153374,0.25,0.18181818181818182,0.625,0.25125628140703515,0.1893939393939394,3.9,1.069976076555024,0.5841252096143097,0.9602006732986752,0.01732050807568866,0.13622897391279623,0.3999999999999999,-0.5999999999999999,0.0,-0.0833425598435038,0.06058525982269662,-0.40000000000000036,-0.20000000000000107,-0.0007894736842105621,0.018828320802005027,-1.4,-0.11203634085213027,0.16384085213032573,-8.405545112781951,0.2331862277699681,-0.05059618957745671,0.45118421052631597,0
